1.00057227436 0.1
1.26164905639 0.2
1.74403557093 0.3
1.54807302102 0.4
1.47100774093 0.5
1.09449487085 0.6
0.986862915105 0.7
1.10056048894 0.8
1.18335560897 0.9
0.998618800049 1.0
0.985511691199 1.1
1.11682104863 1.2
1.24486789792 1.3
1.19140850582 1.4
1.1092138763 1.5
1.31802014843 1.6
1.08529929446 1.7
1.02942894974 1.8
1.05441231883 1.9
0.989770163267 2.0
0.993307035371 2.1
0.982063569112 2.2
1.24400581677 2.3
1.25906056087 2.4
1.34329482083 2.5
0.993539919676 2.6
1.19100420465 2.7
2.96252242569 2.8
11.0174032979 2.9
130.30345051 3.0
4098.82971891 3.1
153845.162986 3.2
470340.932332 3.3
2363.4403478 3.4
63.9729303137 3.5
111.97546394 3.6
917.195539531 3.7
8543.62947091 3.8
78905.4738524 3.9

