0.81213751168 0.1
1.87916417702 0.2
5.90444310002 0.3
3.90397889486 0.4
3.23730912062 0.5
1.18909018925 0.6
0.737552254098 0.7
1.09884500354 0.8
1.39337156787 0.9
0.809411866295 1.0
0.726794154452 1.1
1.26461484771 1.2
1.73265171459 1.3
1.41506124048 1.4
1.24524455575 1.5
2.09320630266 1.6
1.14931399767 1.7
0.937061511521 1.8
0.991152697614 1.9
0.741926481246 2.0
0.808376335042 2.1
0.723717052582 2.2
1.73266550583 2.3
1.83353542852 2.4
2.31009540531 2.5
0.759751205332 2.6
1.43109384231 2.7
33.0598592611 2.8
2468.08053098 2.9
12224444.0853 3.0
1.66415638504e+12 3.1
1.29143301934e+18 3.2
5.80205419228e+19 3.3
359347653777.0 3.4
870466.263464 3.5
7375919.31609 3.6
9410591540.2 3.7
3.09954639049e+13 3.8
1.14413215906e+17 3.9
