1.21446563206 0.1
7.91461690757 0.2
0.834506471363 0.3
0.835222343504 0.4
1.1965845589 0.5
0.8254627572 0.6
12.5985305457 0.7
3.91552552216 0.8
0.829397662969 0.9
0.827536024352 1.0
75.2277541109 1.1
4.5241737665 1.2
0.850599612093 1.3
20.2736141886 1.4
1.80424744443 1.5
6468.90229578 1.6
10187468.7772 1.7
12.6417613136 1.8
104.216559207 1.9
8.07373057706e+16 2.0
3.54022654696e+27 2.1
3411143452.68 2.2
2.48670952038 2.3
8.79861682725 2.4
36704.2600769 2.5
443345081668.0 2.6
1.38099643265e+18 2.7
1.7030966678e+19 2.8
1.43315108265e+18 2.9
3.37677851064e+14 3.0
457273399.243 3.1
1871.73702036 3.2
2.0145705118 3.3
0.827120343219 3.4
2.01584512069 3.5
0.81985943604 3.6
17.6425676021 3.7
23260597736.9 3.8
2.14774168368e+33 3.9

