1.12828193015 0.1
1.89915912001 0.2
1.05584046006 0.3
1.05649184774 0.4
1.26538810437 0.5
1.01180188543 0.6
2.14446958615 0.7
1.57232674758 0.8
0.985655284408 0.9
1.0120109126 1.0
3.84861245228 1.1
1.63943014302 1.2
1.0673929341 1.3
3.50482621202 1.4
1.47525655413 1.5
14.050750856 1.6
111.520407713 1.7
2.14514530592 1.8
5.91132988614 1.9
364450.644592 2.0
849084152.858 2.1
1699.60834175 2.2
1.67476495078 2.3
2.64260599547 2.4
39.4523109847 2.5
7274.13883634 2.6
1059113.71415 2.7
2534868.64998 2.8
1076590.28241 2.9
60567.0340476 3.0
942.521257029 3.1
14.6769567823 3.2
1.53627500188 3.3
0.998384259192 3.4
1.33903173496 3.5
0.991901633347 3.6
3.35070322075 3.7
2936.75833724 3.8
50325689050.4 3.9

