-0.00575469377753 0.1
0.00594190855097 0.15
0.0153704383667 0.2
0.0235507918462 0.25
0.0220743561844 0.3
0.0187745681904 0.35
0.0198180306726 0.4
0.0220976522911 0.45
0.0188367276428 0.5
0.014720377335 0.55
0.0111039186019 0.6
0.00756761616356 0.65
0.0037393629758 0.7
-0.00334953192473 0.75
-0.011070484599 0.8
-0.0161299152985 0.85
-0.0136867300975 0.9
-0.00695276708732 0.95
-0.0054023955754 1.0
-0.00246955606866 1.05
0.00325457873602 1.1
0.00846618446339 1.15
0.0119094802059 1.2
0.0137951625578 1.25
0.0148332189517 1.3
0.0147526247663 1.35
0.0133504981915 1.4
0.0116957668898 1.45
0.0117109750679 1.5
0.0142526978576 1.55
0.0162926757922 1.6
0.0147878863501 1.65
0.0106484224306 1.7
0.00713409700342 1.75
0.00799583280389 1.8
0.010064880537 1.85
0.00892793398103 1.9
0.00543433044688 1.95
0.00131341001242 2.0
-0.00228974807823 2.05
-0.00442574712154 2.1
-0.00341044151211 2.15
0.002047351137 2.2
0.0095164616903 2.25
0.0148205702175 2.3
0.0159014114131 2.35
0.0152260793851 2.4
0.0164119454955 2.45
0.0168505247042 2.5
0.0126330064181 2.55
0.00486334632901 2.6
-0.00440662164033 2.65
-0.0138848266707 2.7
-0.0222771048391 2.75
-0.0289163754632 2.8
-0.0348720654969 2.85
-0.0417111227675 2.9
-0.0497712815877 2.95
-0.0584214339989 3.0
-0.0671430786896 3.05
-0.0757544650333 3.1
-0.0840983989421 3.15
-0.0914510781841 3.2
-0.0960117120131 3.25
-0.0955262361215 3.3
-0.0875691597665 3.35
-0.0737446644271 3.4
-0.060409711994 3.45
-0.0538332481888 3.5
-0.0539115191891 3.55
-0.0575533128506 3.6
-0.0629500296217 3.65
-0.0687658687515 3.7
-0.0742228036337 3.75
-0.079314507436 3.8
-0.0842225366702 3.85
-0.0887565878668 3.9
-0.0924670210469 3.95

